[Stock_List]SymbolExchange	sortino_ratio_raw	sortino_ratio_normalised	ta_score	risk_score	combo_score	CQR	Beta	OutlierPC	CloseToSMA6Ratio	UltraShortTerm_Score
TPBI.BK	-0.715	56.704	35.86	37.79	32.88	0	0.26	55.74	1.001	37.5
TPCH.BK	-1.499	47.614	48.35	49.39	40.57	0	0.35	60.76	1.018	69.147
TPIPL.BK	-0.329	61.186	65.21	66.82	61.25	0	0.96	85.77	1.044	79.125
TPIPP.BK	0.211	67.452	42.21	54.85	39.35	0	0.59	52.52	0.988	40.223
TPLAS.BK	-0.115	63.662	36.18	33.23	35.59	5	0.2	56.65	1.005	36.198
TPOLY.BK	-0.595	58.101	34.43	44.85	34.09	0	0.44	33.34	0.992	31.09
TPRIME.BK	0.333	68.862	54.28	59.32	51.05	5	-0.09	63.63	1.006	65.334
TPS.BK	-0.234	62.284	41.82	35.47	37.4	5	0.21	66.21	0.992	32.582
TQM.BK	-0.236	62.266	35.47	37.79	33.82	5	0.85	41.3	0.997	36.667
TQR.BK	1.107	77.842	46.44	46.4	45.37	5	0.3	60.48	0.994	31.581
TRC.BK	-0.671	57.217	43.72	45.87	37.71	0	0.38	41.43	0.99	70.102
TRITN.BK	2.503	94.033	50.42	45.25	39.62	0	1.09	42.68	1.044	75.0
TRT.BK	0.457	70.298	49.75	40.7	41.15	0	0.07	54.37	1.002	66.006
TRU.BK	1.244	79.436	51.56	27.72	44.96	0	0.11	37.63	1.004	65.645
TRUBB.BK	0.613	72.116	67.3	61.92	55.81	0	0.25	71.23	1.038	80.654
TRUE.BK	-1.798	44.148	31.5	30.17	29.49	0	0.76	22.98	0.986	32.27
TSC.BK	0.607	72.038	40.48	42.11	37.55	0	0.16	57.76	1.003	37.5
TSE.BK	3.161	99.8	85.2	86.97	72.04	0	-0.76	92.0	1.11	92.262
TSTH.BK	1.77	85.534	62.19	67.91	64.31	0	0.73	70.54	1.021	62.019
TTA.BK	0.032	65.371	56.71	51.23	49.43	0	0.68	63.92	1.004	53.96
TTB.BK	-0.234	62.281	55.8	58.38	50.16	5	0.49	65.13	1.004	66.124
TTCL.BK	-0.566	58.439	59.32	74.28	60.96	0	1.08	75.03	1.042	65.115
TTLPF.BK	-1.422	48.501	42.75	24.25	27.51	5	-0.03	44.9	1.0	63.063
TU.BK	0.827	74.589	63.81	54.72	54.85	0	1.34	72.29	1.026	74.985
TVO.BK	0.56	71.496	56.68	71.8	56.83	0	0.21	62.65	1.001	51.447
TVT.BK	-0.376	60.642	29.25	29.77	26.13	0	0.3	21.22	0.935	27.083
TWP.BK	0.636	72.376	45.02	45.24	43.31	0	0.3	57.94	0.985	40.219
TWPC.BK	-0.438	59.919	52.19	40.56	42.03	0	0.18	50.97	0.998	63.084
TWZ.BK	0.0	65.0	31.45	26.72	23.18	0	-1.67	46.15	1.0	25.25
UAC.BK	0.372	69.311	52.54	53.84	44.96	0	0.32	46.15	0.998	68.795
UBE.BK	-0.375	60.646	55.21	52.73	54.31	5	0.82	64.52	1.006	63.679
UBIS.BK	-0.689	57.003	31.93	37.22	37.89	0	0.15	28.32	0.991	42.401
UEC.BK	0.497	70.767	50.32	57.79	45.35	0	0.72	51.9	0.991	61.31
UKEM.BK	0.716	73.311	55.94	43.98	50.27	0	0.8	68.18	1.023	43.75
UMI.BK	0.507	70.877	45.1	62.54	56.11	0	0.21	58.0	1.01	32.267
UNIQ.BK	5.51	99.8	53.59	57.25	56.16	0	0.59	36.12	1.002	64.702
UPOIC.BK	-0.08	64.077	47.78	41.96	41.16	0	0.06	35.67	0.997	69.398
UREKA.BK	-0.247	62.133	44.22	32.53	34.66	0	0.82	67.63	1.003	29.688
UTP.BK	-0.488	59.337	45.4	42.68	39.93	0	0.17	49.5	1.0	56.25
UV.BK	-2.235	39.078	36.85	24.61	27.68	0	0.52	48.87	0.99	46.142
UVAN.BK	2.656	95.812	44.62	36.27	35.1	0	0.04	36.28	0.999	50.0
VARO.BK	-0.327	61.202	43.52	49.74	47.54	0	0.21	57.76	1.004	46.769
VCOM.BK	-0.391	60.465	48.01	58.94	51.48	5	0.48	24.47	0.934	62.063
VGI.BK	-0.135	63.431	45.2	58.41	46.45	0	1.05	42.46	0.985	55.835
VIBHA.BK	-0.659	57.361	57.75	51.05	49.51	0	0.52	71.3	1.01	59.2
VIH.BK	-0.252	62.08	52.68	41.38	39.77	0	0.25	51.82	0.981	63.339
VL.BK	0.219	67.54	42.27	48.03	42.42	5	-0.31	59.7	1.0	31.944
VNG.BK	-3.24	30.2	26.6	13.63	20.06	0	0.35	1.9	0.983	37.419
VPO.BK	-0.294	61.593	35.88	30.24	28.09	0	0.48	31.12	0.992	50.0
VRANDA.BK	0.727	73.438	57.36	55.75	53.52	5	0.16	66.21	1.003	63.883
WFX.BK	-0.647	57.498	44.4	58.93	46.64	5	-0.12	62.58	1.002	32.851
WGE.BK	0.616	72.141	54.08	50.66	46.87	5	0.39	68.43	1.01	39.043
WHA.BK	0.689	72.99	63.51	58.72	55.47	0	1.25	64.54	1.009	71.141
WHABT.BK	-0.269	61.881	38.39	30.36	30.4	5	0.13	57.75	0.997	35.577
WHART.BK	-0.35	60.944	45.97	46.2	39.57	5	0.1	61.93	0.988	42.48
WHAUP.BK	0.546	71.334	63.58	82.41	70.84	0	1.16	69.48	1.013	60.428
WICE.BK	-0.123	63.573	63.71	66.87	63.09	0	1.66	71.63	1.038	72.831
WIIK.BK	-1.02	53.17	34.87	45.02	38.57	0	0.63	32.24	0.996	45.123
WIN.BK	-0.131	63.478	31.03	42.3	37.6	0	0.93	32.24	0.971	16.987
WINMED.BK	1.626	83.859	47.17	61.21	52.52	5	0.61	72.75	1.022	22.312
WINNER.BK	0.226	67.623	64.29	65.77	60.03	0	0.04	75.82	1.013	60.743
WORK.BK	-1.581	46.662	53.73	54.96	54.08	0	0.16	70.26	1.009	53.002
WP.BK	1.778	85.62	64.78	68.04	67.27	0	0.01	74.59	1.008	65.871
WPH.BK	0.747	73.67	55.42	56.24	49.23	5	0.9	66.27	1.003	44.679
XO.BK	3.42	99.8	51.75	65.46	53.25	0	0.5	64.3	0.992	41.346
XPG.BK	-1.109	52.13	43.84	30.25	35.99	5	-0.22	50.61	0.997	67.217
YUASA.BK	0.022	65.259	42.42	41.76	35.75	0	0.07	62.74	0.998	37.5
ZEN.BK	0.109	66.261	48.58	63.4	50.85	5	0.33	77.45	1.015	37.5
