"Symbol","Company Name","ADTValue","AggregateScore","Sortino","Beta","BullishVolume","PriceUp","TDI","TII","MFI"
"PDJ.BK","PRANDA JEWELRY PCL","219514","48.095","50.8767","10.1","42.213","33.08081","87.104075","88.2959","37.89085",""
"PEACE.BK","PEACE & LIVING PCL","44510","28.928","36.2394","0.3","26.342","32.25806","19.035605","0","45.43078",""
"PERM.BK","Permsin Steel Works PCL","1474193","46.445","52.2264","-1.65","83.097","30.98237","50.860365","74.42069","84.31945",""
"PF.BK","Property Perfect PCL","783044","53.366","47.0976","81.1","42.697","21.71717","66.75727","98.26081","49.17234",""
"PG.BK","People's Garment PCL","5526222","41.489","74.2206","-1.1","78.647","33.33333","50","36.295","69.02817",""
"PHOL.BK","Phol Dhanya PCL","347484","36.11","66.1387","-5.35","49.68","35.33654","45.945215","41.64903","57.20744",""
"PICO.BK","PICO THAILAND PCL","4589","28.931","57.2558","-17.7","81.684","31.94888","33.49212","0","16.31161",""
"PIMO.BK","Pioneer Motor PCL","3480535","30.14","52.22","8.15","54.922","38.40749","48.433825","0.21214","53.93673",""
"PIN.BK","PINTHONG INDUSTRIAL PARK PCL","35199950","66.977","96.5783","40.6","75.261","36.9515","81.21751","100","57.01417",""
"PJW.BK","Panjawattana Plastic PCL","665791","26.762","46.5297","-6","53.577","35.80247","50","22.02164","35.406",""
"PK.BK","Patkol PCL","880143","49.559","50.6762","46.9","65.76","36.73469","38.943425","48.00154","76.72608",""
"PL.BK","PL_PHATRA LEASING","72207","38.517","41.8759","4.75","39.453","29.48718","53.18785","98.8554","48.82039",""
"PLANB.BK","Plan B Media PCL","79414179","44.471","64.7646","43.7","53.515","44","50","55.1269","50.19231",""
"PLANET.BK","PLANET COMMUNICATIONS ASIA PCL","12436974","53.864","73.0622","-56.05","74.743","34.689","81.85879","100","86.88875",""
"PLAT.BK","The Platinum Group PCL","480733","36.02","45.6043","23.9","51.825","33.49057","50","49.16081","48.16194",""
"PLE.BK","Power Line Engineering PCL","158952","43.344","52.4722","22.65","40.136","25.63452","67.522425","100","27.47156",""
"PLUS.BK","Royal Plus PCL","6014582","39.93","56.0363","41.6","47.718","39.54023","42.211005","43.64957","35.38509",""
"PM.BK","Premier Marketing PCL","3259941","50.494","63.7633","-0.45","60.129","32.25","63.196575","99.23062","72.14076",""
"PMTA.BK","PM Thoresen Asia Holdings PCL","17680","32.865","62.649","-14.3","46.612","39.67213","50","56.71822","38.70192",""
"POPF.BK","PRIME OFFICE LEASEHOLD PROPERTY FUND","1756996","48.898","49.6419","-0.8","25.769","28.44444","88.876745","100","61.47371",""
"PORT.BK","SAHATHAI TERMINAL PCL","106574","42.555","55.7532","25.75","80.962","38.96714","25.728705","6.11541","41.79338",""
"PPM.BK","Porn Prom Metal PCL","658810","63.772","68.8826","1.5","61.509","37.17949","100","99.89811","77.43714",""
"PPP.BK","Premier Products PCL","18906","54.347","62.8666","1.45","67.285","39.801","84.19812","100","40.63046",""
"PPPM.BK","PP PRIME PCL","7675177","61.818","77.2482","-17.05","76.922","24.4898","98.6518","100","73.81324",""
"PPS.BK","Project Planning Service PCL","547651","38.224","46.2491","38.05","56.79","31.33971","19.300575","0","33.73825",""
"PR9.BK","PRARAM 9 HOSPITAL PCL","73999471","57.039","77.827","-9.45","52.498","43.90805","87.25446","100","59.97829",""
"PRAKIT.BK","Prakit Holdings PCL","112924","54.865","59.5004","-4.7","55.094","30.07519","92.11258","100","59.85841",""
"PRAPAT.BK","PEERAPAT TECHNOLOGY PCL","3059905","31.296","64.6138","20.8","50.166","41.49184","50","0","42.00187",""
"PREB.BK","Pre-Built PCL","406634","44.784","46.9125","22.7","49.697","30.55556","58.058","100","47.50718",""
"PRECHA.BK","Preecha Group PCL","605792","32.787","69.0496","-30.55","77.787","32.48731","50","24.61183","56.12086",""
"PRG.BK","PRG CORPORATION PCL","24217","36.447","54.5222","-1.8","45.505","32.78237","53.88663","62.73055","53.61819",""
"PRIME.BK","PRIME ROAD POWER PCL","4635815","36.266","47.495","-2.2","86.501","31.477","50","35.80228","54.7897",""
"PRIN.BK","Prinsiri PCL","7866","35.144","57.244","-5.1","45.582","38.13559","8.967815","0","28.08516",""
"PRINC.BK","Principal Capital PCL","1048898","32.649","41.4691","13.2","50.268","36.4532","47.45835","41.91961","40.14664",""
"PRM.BK","PRIMA MARINE PCL","160754963","50.971","79.063","-0.1","46.994","42.82353","73.21481","92.22538","49.36413",""
"PROEN.BK","PROEN CORP PCL","52233501","56.33","62.72","49.55","69.647","41.66667","50","100","70.72729",""
"PROS.BK","PROSPER ENGINEERING PCL","900531","41.775","62.8061","19.6","58.498","35.73086","47.71172","41.42239","69.78852",""
"PROSPECT.BK","PROSPECT LOGISTICS AND INDUSTRIAL FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT ","11077231","55.252","64.6684","8.45","54.703","26.62037","73.475655","100","85.37358",""
"PROUD.BK","PROUD REAL ESTATE PCL","281593","45.391","64.4953","22.75","65.473","42.78729","50.352505","95.77237","25.75318",""
"PSG.BK","PSG CORPORATION PCL","9831076","38.849","48.264","37.15","58.674","28.46154","50","50.11978","49.27051",""
"PSH.BK","Pruksa Holding PCL","5873480","35.181","41.6284","20.8","37.303","33.72093","30.559505","31.05367","42.88114",""
"PSL.BK","Precious Shipping PCL","61875036","48.484","50.5829","27","41.174","42.31738","76.660295","77.01881","47.97306",""
"PSTC.BK","Power Solution Technologies PCL","5835235","40.239","32.891","19.4","50.125","29.17647","57.276785","65.42445","70.10158",""
"PT.BK","Premier Technology PCL","1731513","61.617","83.1135","13.75","66.144","40.45802","88.538625","100","50.77862",""
"PTC.BK","PREMIER TANK CORPORATION PCL","204385","51.738","48.4165","30.2","49.11","38.47926","69.755025","99.63664","56.81239",""
"PTECH.BK","PLUS TECH INNOVATION PCL","5545","35.361","30.2","0.3","56.545","31.98529","0","0","28.49503",""
"PTG.BK","PTG Energy PCL","36450356","45.558","50.582","33.75","33.696","37.56098","60.21729","94.2359","48.6473",""
"PTL.BK","Polyplex (Thailand) PCL","5453279","40.657","54.0744","25.65","22.88","37.65903","50","89.46541","54.87155",""
"PTT.BK","PTT PCL","821924817","46.172","67.8297","17.95","54.281","36.38677","50","89.61973","57.13887",""
"PTTEP.BK","PTT EXPLORATION AND PRODUCTION PCL","1268566182","43.096","50.1831","19.4","46.95","44.3038","0","0","40.83411",""
"PTTGC.BK","PTT Global Chemical PCL","550763468","43.623","46.2239","64.4","46.152","37.74038","50","66.56441","44.28089",""
"PYLON.BK","Pylon PCL","275620","39.719","36.9567","16.05","36.259","31.89873","64.28962","94.1006","34.18984",""
"Q-CON.BK","Quality Construction Products PCL","1888355","42.83","68.0478","12.95","46.668","41.47583","50","87.8854","42.78319",""
"QH.BK","Quality Houses PCL","22023585","45.659","48.3843","22.55","43.799","31.25","63.43823","99.83114","46.92018",""
"QHHR.BK","QUALITY HOUSES HOTEL AND RESIDENCE FLPF","934246","59.57","70.8451","32.75","52.428","33.87534","84.16441","97.08951","61.67418",""
"QHOP.BK","QUALITY HOSPITALITY LEASEHOLD PROPERTY FUND","30323","56.634","73.7103","-4.95","92.457","39.0681","69.04318","80.39856","77.66664",""
"QHPF.BK","QUALITY HOUSES LEASEHOLD PROPERTY FUND","1485969","56.988","48.0878","53.35","10.922","31.01604","100","100","55.53669",""
"QLT.BK","Qualitech PCL","274856","36.768","55.2499","28.7","49.584","40.39409","28.454545","14.40274","25.95694",""
"QTC.BK","QTC Energy PCL","78994","34.219","58.0441","5.8","43.831","36.49635","39.000525","15.27427","58.08998",""
"RAM.BK","Ramkhamhaeng Hospital PCL","9875602","32.617","30.2","-9.15","36.165","34.01015","0","0","37.0923",""
"RATCH.BK","RATCH GROUP PCL","83133419","41.998","45.9712","25.9","37.693","34.84848","50","94.33178","55.24262",""
"RBF.BK","R&B FOOD SUPPLY PCL","36783108","31.268","48.5808","45.45","45.517","40.74074","50","0","38.58828",""
"RCL.BK","Regional Container Lines PCL","135763078","59.982","68.8337","31.8","50.686","41.91919","88.15447","97.49145","52.83487",""
"RICHY.BK","Richy Place 2002 PCL","207833","54.644","55.6788","33.15","75.805","32.6969","67.333945","79.40592","71.10209",""
"RJH.BK","Rajthanee Hospital PCL","4387190","34.831","44.7537","5.55","37.05","30.78759","55.765335","74.7493","39.39614",""
"RML.BK","Raimon Land PCL","2553973","63.37","48.1754","100","47.926","26.38191","77.877675","100","65.35185",""
"ROCK.BK","Rockworth PCL","37454","50.272","73.7846","46.05","60.417","38.61789","61.68761","48.29457","61.36123",""
"ROH.BK","Royal Orchid Hotel (Thailand) PCL","16836","32.846","52.6744","-11.8","38.808","37.0844","9.27449","0","31.70661",""
"ROJNA.BK","Rojana Industrial Park PCL","22160796","62.363","73.333","32.15","56.616","41.11675","89.38181","100","54.55952",""
"RP.BK","Raja Ferry Port PCL","129435","49.952","52.2796","19.15","76.448","34.66042","50","93.66014","73.46604",""
"RPC.BK","RPCG PCL","514614","34.681","41.2026","33.95","61.278","29.5","50","26.82513","50.01339",""
"RPH.BK","Ratchaphruek Hospital PCL","1171499","28.172","53.7552","-5.95","48.148","26.86916","37.747105","8.87844","40.9962",""
"RS.BK","RS PCL","10911539","37.867","58.3241","4.2","48.227","33.25123","61.055205","52.07208","46.88707",""
"RSP.BK","RICH SPORT PCL","341609","37.516","56.6168","20.25","37.138","35.363","50","62.12855","51.11342",""
"RT.BK","RIGHT TUNNELLING PCL","1959829","36.019","35.1624","20.1","40.597","32.17593","40.303375","47.92433","56.7804",""
"RWI.BK","RAYONG WIRE INDUSTRIES PCL","1436307","51.49","60.1831","6.7","77.526","31.82898","55.89501","99.35272","73.04723",""
"S.BK","Singha Estate PCL","3255244","59.284","41.7319","59.9","32.014","33.07888","92.04146","100","64.17716",""
"S11.BK","S 11 Group PCL","406816","44.721","44.6316","-5.9","42.601","31.92488","67.21312","95.71484","69.64849",""
"SA.BK","SIAMESE ASSET PCL","434847","34.098","60.4784","5.55","52.073","29.7235","28.03032","0","46.92406",""
"SAAM.BK","SAAM DEVELOPMENT PCL","6827336","60.955","63.6231","71.55","59.118","36.63594","77.7062","78.11588","62.23094",""
"SABINA.BK","Sabina PCL","14713568","36.552","61.5746","17.25","48.745","36.76471","50","51.64487","39.88372",""
"SABUY.BK","SABUY TECHNOLOGY PCL","53787496","43.864","38.2859","10.35","64.219","34.72222","54.665665","81.88915","68.24918",""
"SAFE.BK","SAFE_SAFE FERTILITY GROUP","7109778","36.529","56.7011","31.2","68.277","44.71545","50","9.60067","45.21042",""
"SAK.BK","SAKSIAM LEASING PCL","18941616","45.122","64.0967","51","60.254","36.36364","50","52.19373","51.9486",""
"SALEE.BK","Salee Industry PCL","276419","44.847","44.1091","16.95","61.736","34.67337","54.194955","89.65505","58.41246",""
"SAMART.BK","SAMART CORPORATION PCL","6704168","61.625","76.2256","13.7","51.848","42.10526","91.821755","100","63.85534",""
"SAMCO.BK","Sammakorn PCL","564930","41.669","44.9385","37.5","47.545","29.32331","50","59.35548","73.02078",""
"SAMTEL.BK","SAMTEL_SAMART TELCOMS","2690215","70.395","70.7382","38.9","65.886","38.09524","100","100","79.14351",""
"SANKO.BK","Sanko Diecasting (Thailand) PCL","565256","41.032","69.1516","11.15","59.468","37.68116","50","55.1681","54.60814",""
"SAPPE.BK","Sappe PCL","70020496","34.167","82.8348","29.7","44.054","47.14286","50","0.01057","35.42866",""
"SAT.BK","Somboon Advance Technology PCL","9136068","32.46","38.6165","12.5","37.401","35.10101","50","63.56076","40.03997",""
"SAUCE.BK","THAITHEPAROS PCL","375672","37.579","82.3978","0.65","55.165","31.5","11.45984","0","16.25706",""
"SAWAD.BK","SRISAWAD CORPORATION PCL","251780163","51.662","66.2105","38.55","46.329","43.33333","57.6897","97.89088","53.93845",""
"SAWANG.BK","Sawang Export PCL","27691","18.972","64.8509","-29.3","10.793","42.78075","50","16.46403","27.21653",""
"SC.BK","SC ASSET CORPORATION PCL","26036207","56.466","53.9645","46.5","50.672","41.14713","74.237315","100","54.50437",""
"SCB.BK","SCB X PCL","896358308","46.85","67.7144","5.15","51.348","40.29851","53.373805","100","56.69224",""
"SCC.BK","THE SIAM CEMENT PCL","453141722","33.537","37.4263","16.3","43.461","39.05473","45.57694","39.30672","50.36663",""
"SCCC.BK","Siam City Cement PCL","24210263","53.487","67.9633","3.85","88.468","39.15212","50","100","74.97632",""
"SCG.BK","Sahacogen (Chonburi) PCL","49471","43.044","56.6132","-3.7","30.58","35.08772","74.91414","89.11307","43.78841",""
"SCGP.BK","SCG PACKAGING PCL","335593285","36.633","30.2","45.5","41.615","33.48624","52.31492","60.229","40.76888",""
"SCI.BK","SCI Electric PCL","329621","51.625","58.7519","13.1","76.892","35.39192","58.634975","93.72734","66.24177",""
"SCM.BK","SUCCESSMORE BEING PCL","1252446","42.945","55.0894","10.95","68.763","31.48148","59.860235","60.83313","53.78035",""
"SCN.BK","Scan Inter PCL","11282272","60.083","44.3997","28.25","67.644","38.86256","87.01421","91.86726","75.53241",""
"SCP.BK","Southern Concrete Pile PCL","196986","45.084","79.4883","16.2","67.249","38.88889","25.91725","29.40409","36.19465",""
"SDC.BK","SAMART DIGITAL PCL","2162956","71.669","91.0933","100","56.663","19.11111","100","87.72167","47.09299",""
"SE-ED.BK","SE-EDUCATION PCL","12863","47.444","62.7087","-8.7","88.517","28.45304","69.19349","64.59772","58.14266",""
"SE.BK","SIAMEAST SOLUTIONS PCL","226012","39.075","42.5741","33.8","49.938","30.11765","50","56.60152","60.49551",""
"SEAFCO.BK","Seafco PCL","800501","52.461","47.7682","34.8","47.116","34.65347","81.23803","99.51917","40.89289",""
"SEAOIL.BK","Sea Oil PCL","1062826","56.091","51.9341","18.85","66.347","34.77218","75.026195","100","70.67916",""
"SECURE.BK","NFORCE SECURE PCL","2051326","33.89","64.9522","10.35","44.208","39.08046","50","30.99845","47.63887",""
"SELIC.BK","Selic Corp PCL","1876445","60.321","75.3493","3","53.886","37.06294","94.55589","100","63.83352",""
"SENA.BK","Senadevelopment PCL","1018856","39.198","44.507","14.4","46.381","31.477","54.32825","80.57173","48.39515",""
"SFLEX.BK","STARFLEX PCL","19163867","47.807","68.968","27.8","49.107","39.67517","2.884685","1.95115","52.91946",""
"SFT.BK","SHRINKFLEX (THAILAND) PCL","129054","52.371","50.1239","3.25","78.481","31.93069","75.9124","100","50.98725",""
"SGF.BK","SGF CAPITAL PCL","362940","42.529","36.725","-2.55","69.068","26.1194","57.536275","90.45578","62.81173",""
"SGP.BK","Siamgas And Petrochemicals PCL","954324","39.475","42.6697","6.95","35.864","30.67332","62.393435","97.02233","38.362",""
"SHANG.BK","Shangri-La Hotel PCL","53498","52.595","59.8924","8.35","34.412","37.86982","90.606045","99.41137","47.01859",""
"SHR.BK","S HOTELS AND RESORTS PCL","14444646","52.985","40.4701","39.5","42.607","37.38318","76.514105","99.96397","57.94463",""
"SIAM.BK","Siam Steel International PCL","59448","37.637","40.1458","-5.4","42.735","32.58706","74.825785","70.10496","33.63569",""
"SICT.BK","SILICON CRAFT TECHNOLOGY PCL","11566430","61.81","64.7064","8.65","48.433","43.31797","100","100","67.56559",""
"SIM.BK","Samart I-Mobile PCL","1424934","62.663","86.9706","-6","73.311","19.13747","100","93.30296","71.91556",""
"SIMAT.BK","SIMAT TECHNOLOGIES PCL","5927499","53.72","71.4248","38.5","54.688","36.47643","50","100","74.95045",""
"SINGER.BK","SINGER_SINGER THAILAND","109676808","53.306","56.6285","27.2","59.824","39.39394","61.629595","99.82586","67.00999",""
"SIRI.BK","SIRI_SANSIRI","122099830","55.919","70.8462","33.85","46.303","44.13965","72.552285","99.79934","51.39222",""
"SIS.BK","Sis Distribution (Thailand) PCL","10186439","46.991","64.8796","42.9","55.555","39.05473","50","76.4328","50.11666",""
"SISB.BK","SISB PCL","66916775","56.432","87.338","33.2","51.054","41.2993","72.1489","95.82214","42.01351",""
"SITHAI.BK","Srithai Superware PCL","1231246","41.999","62.7186","15.75","41.289","37.15711","39.260795","54.37155","61.22537",""
"SK.BK","SIRAKORN PCL","560971","41.338","58.0635","-6.65","55.764","33.64055","32.7371","40.47605","73.54682",""
"SKE.BK","SAKOL ENERGY PCL","630409","35.46","46.3377","-18.95","58.695","26.29108","33.822115","31.82152","71.66577",""
"SKN.BK","S.KIJCHAI ENTERPRISE PCL","292157","44.22","72.0112","-6.4","74.81","34.57077","14.13855","0","62.82468",""
"SKR.BK","Sikarin PCL","2761132","16.385","54.0887","-6.9","20.33","29.60199","50","0","17.57493",""
"SKY.BK","Sky ICT PCL","32450416","50.331","84.8214","12.15","62.416","42.65403","50","100","50.27711",""
"SLP.BK","Salee Printing PCL","990688","66.167","67.5853","13.05","69.304","29.78723","100","100","83.44285",""
"SMART.BK","Smart Concrete PCL","1376217","49.003","70.6471","29.85","37.224","40.28777","53.4352","100","58.14149",""
"SMD.BK","SAINTMED PCL","431301","39.341","39.6603","9","46.3","32.41379","62.392305","68.8741","54.35686",""
"SMIT.BK","Sahamit Machinery PCL","205248","29.588","39.3863","3.1","49.582","28.85572","50","50.05777","36.13405",""
"SMPC.BK","Sahamitr Pressure Container PCL","1470896","41.479","50.5234","8.1","38.845","33.58396","53.01878","94.86166","58.40471",""
"SMT.BK","Stars Microelectronics (Thailand) PCL","18916669","53.493","51.197","57.45","55.679","41.11922","57.553145","94.61592","59.28555",""
"SNC.BK","Snc Former PCL","578316","26.49","36.154","1.05","39.341","31.90955","40.841725","30.05257","28.60818",""
"SNNP.BK","SRINANAPORN MARKETING PCL","32949985","38.297","51.3173","25.15","43.735","42.29885","49.650675","54.85866","50.02364",""
"SNP.BK","S & P Syndicate PCL","2391112","20.786","34.2055","17.75","40.558","27.9597","50","0","25.03204",""
"SO.BK","SIAMRAJATHANEE PCL","716326","36.332","38.1441","0.65","50.806","31.54206","50","79.16611","54.01574",""
"SOLAR.BK","Solartron PCL","876156","47.815","59.7403","57.1","67.341","32.58145","58.118255","53.08416","48.62048",""
"SONIC.BK","SONIC INTERFREIGHT PCL","1249401","45.042","48.3092","21.1","67.087","39.54023","50","88.39015","50.86394",""
"SORKON.BK","S. KHONKAEN FOODS PCL","372060","29.439","46.6438","-6.7","46.742","33.83459","30.936465","0.81641","46.60608",""
"SPA.BK","Siam Wellness Group PCL","25037338","45.171","63.1964","22.8","49.182","35.79952","58.279285","75.57464","53.08504",""
"SPACK.BK","S. Pack & Print PCL","782979","51.309","49.4968","21.3","70.363","33.16583","58.490465","100","67.85793",""
"SPALI.BK","Supalai PCL","78946672","58.762","55.5392","38","46.554","38.98734","92.05652","100","48.14082",""
"SPC.BK","Saha Pathanapibul PCL","1105336","34.749","50.608","9.1","38.679","31.08108","4.37375","0","22.52458",""
"SPCG.BK","SPCG PCL","3209999","42.441","43.8799","16.55","37.057","33.83459","61.960915","87.64058","54.20306",""
"SPG.BK","THE SIAM PAN GROUP PCL","1315","42.204","61.0613","12.75","39.8","35.35912","78.53152","70.03793","19.35873",""
"SPI.BK","Saha Pathana Inter-Holding PCL","927879","26.154","62.2123","-7.85","35.621","42.58065","44.33456","19.72599","19.4566",""
"SPRC.BK","Star Petroleum Refining PCL","135925832","31.128","50.9765","28.45","44.614","41.19048","50","0","52.66675",""
"SPRIME.BK","S PRIME GROWTH LEASEHOLD REIT","1776323","47.719","30.2","22.3","47.607","20.50691","81.13802","100","51.14652",""
"SPVI.BK","S P V I PCL","2741905","37.292","40.1612","49.9","43.589","37.08134","45.091125","23.40861","57.08909",""
"SQ.BK","Sahakol Equipment PCL","353977","41.494","41.331","12.65","25.5","31.75355","65.35067","99.98635","48.53667",""
"SR.BK","Siamraj PCL","38269","38.316","53.6301","-74.55","67.8","35.19417","59.58352","96.44125","70.53148",""
"SRICHA.BK","Sriracha Construction PCL","1421059","33.215","51.5013","65.5","57.624","30.80685","50","0","27.0706",""
"SRIPANWA.BK","SRI PANWA HOSPITALITY REIT","156434","56.571","48.2799","19.05","38.592","27.69953","98.0931","100","66.18903",""
"SSC.BK","Sermsuk PCL","836729","59.409","88.6696","2.9","73.124","37.5","75.73677","100","62.19907",""
"SSF.BK","Surapon Foods PCL","57069","27.285","55.3413","3.75","20.462","33.14917","25.6287","0","29.54757",""
"SSP.BK","SERMSANG POWER CORPORATION PCL","4619504","38.745","41.8084","-3.4","43.428","32.7907","0","0","56.59029",""
"SSSC.BK","Siam Steel Service Center PCL","313496","32.75","50.538","-1.5","29.243","28.46348","12.203755","0.94185","45.97155",""
"SST.BK","Sub Sri Thai PCL","15069","25.111","59.5016","0.6","50.432","32.12435","45.906595","0","24.93071",""
"SSTRT.BK","SUB SRI THAI REIT","89710","37.644","52.7408","3.35","40.939","25.99469","57.989535","93.40997","31.09611",""
"STA.BK","SRI TRANG AGRO-INDUSTRY PCL","238200032","56.04","69.456","70.65","58.991","44.02036","31.58685","58.78189","53.55469",""
"STANLY.BK","THAI STANLEY ELECTRIC PCL","6936333","44.772","72.4479","3.55","56.695","40.45802","50","100","40.25216",""
"STC.BK","STC CONCRETE PRODUCT PCL","188547","54.367","57.1434","14.5","53.754","29.1954","85.179735","97.9708","57.64337",""
"STECH.BK","SIAM TECHNIC CONCRETE PCL","268873","31.973","33.389","-3.55","43.776","32.18391","8.81301","0.38972","35.2514",""
"STGT.BK","SRI TRANG GLOVES (THAILAND) PCL","101749035","48.702","71.8435","18.5","60.815","40.98361","53.70567","78.9029","62.46019",""
"STI.BK","STONEHENGE INTER PCL","85587","38.889","50.1447","0.7","76.45","36.51163","33.847145","32.55593","43.55354",""
"STOWER.BK","SKY TOWER PCL","181941","29.132","70.317","-156.1","63.88","21.60194","76.29431","95.28197","56.35349",""
"STPI.BK","STP&I PCL","7646739","59.452","66.8338","33.35","66.388","40.10152","73.592645","100","62.30736",""
"SUC.BK","Saha-Union PCL","607949","56.024","69.6851","25.5","48.845","35.8396","88.79395","100","34.70872",""
"SUN.BK","SUNSWEET PCL","4077429","44.101","72.9959","7.15","46.523","42.12963","26.572755","52.77388","40.28153",""
"SUPER.BK","SUPER ENERGY CORPORATION PCL","5278265","51.239","32.3133","67.4","42.199","22.84264","73.88825","98.35672","47.78789",""
"SUPEREIF.BK","SUPER ENERGY POWER PLANT INFRASTRUCTURE FUND","953004","55.092","45.6638","0.75","37.498","31.77778","100","100","69.9549",""
"SUSCO.BK","Susco PCL","9096852","37.002","58.9222","23.15","52.567","36.89567","28.700345","0","44.87692",""
"SUTHA.BK","Golden Lime PCL","58876","39.399","57.8735","4.5","33.064","32.84314","77.683505","63.87668","28.27161",""
"SVI.BK","SVI PCL","26531361","49.993","66.5158","17.6","52.422","39.84772","12.958835","26.72156","72.76344",""
"SVOA.BK","SVOA PCL","580422","32.444","42.4331","16.3","52.751","38.88889","36.60707","0","49.94756",""
"SVT.BK","SUN VENDING TECHNOLOGY PCL","3720146","51.23","47.9597","24","73.666","37.47126","53.569785","91.40996","76.96161",""
"SWC.BK","SHERWOOD CORPORATION (THAILAND) PCL","38068","41.632","49.7064","4.75","43.243","33.42037","14.72832","34.64126","55.11894",""
"SYMC.BK","Symphony Communication PCL","7896113","58.853","78.16","17","49.535","42.85714","83.06301","95.91032","62.38432",""
"SYNEX.BK","Synnex (Thailand) PCL","22806607","52.424","65.8665","34.7","50.891","39.49367","60.830505","100","54.35811",""
"SYNTEC.BK","Syntec Construction PCL","809107","52.798","61.7579","22.85","40.222","37.05584","76.85721","100","53.98663",""
"TACC.BK","T.A.C. Consumer PCL","12173165","40.578","56.6328","16.05","48.472","40.28103","50","72.7732","49.83797",""
"TAE.BK","Thai Agro Energy PCL","894628","50.155","50.6807","22.55","74.323","27.99043","50","99.692","75.84681",""
"TAKUNI.BK","Takuni Group PCL","13667824","41.842","36.0662","31.55","59.099","36.47343","50","67.38664","62.32156",""
"TASCO.BK","Tipco Asphalt PCL","63711110","51.006","69.9729","6.1","52.967","40.60914","63.703105","100","59.98697",""
"TC.BK","Tropical Canning (Thailand) PCL","2757297","42.785","57.9756","15.7","50.024","37.97468","61.505025","60.27659","54.53615",""
"TCAP.BK","Thanachart Capital PCL","61652482","48.984","77.0338","10.05","52.151","40.50633","50","100","63.14982",""
"TCC.BK","THAI CAPITAL CORPORATION PCL","396584","65.006","38.325","97.65","47.665","27.10997","95.212505","100","53.86577",""
"TCJ.BK","T.C.J. Asia PCL","15098","42.705","57.7126","8.05","75.64","40.50992","12.457495","12.74685","29.18909",""
"TCMC.BK","TCM CORPORATION PCL","3269693","54.601","48.8598","56.05","56.774","36.9898","60.82421","79.66285","82.21965",""
"TEAM.BK","Team Precision PCL","2112375","38.326","51.7063","28.7","54.996","41.58163","50","34.59673","56.70073",""
"TEAMG.BK","TEAM CONSULTING ENGINEERING AND MANAGEMENT PCL","26517288","48.603","47.677","33.6","62.872","37.67442","50","86.15245","72.24581",""
"TFFIF.BK","THAILAND FUTURE FUND","26806678","38.446","50.713","11.25","58.215","28.22222","50","66.96597","53.75632",""
"TFG.BK","THAIFOODS GROUP PCL","27226500","35.891","55.4871","4.35","54.073","39.57346","41.389015","20.52834","60.00382",""
"TFI.BK","Thai Film Industries PCL","61897","59.526","71.4603","89.95","48.304","19.59288","69.10458","85.67576","63.49124",""
"TFM.BK","THAI UNION FEEDMILL PCL","1498362","43.889","62.3941","9.95","56.466","37.18245","15.50311","27.03463","45.19895",""
"TFMAMA.BK","THAI PRESIDENT FOODS PCL","886152","53.398","64.5457","8.7","75.725","37.83784","75.640635","96.97053","38.72376",""
"TGH.BK","THAI GROUP HOLDINGS PCL","17457","17.474","56.2133","-12.15","25.11","34.14634","50","0","18.99591",""
"TGPRO.BK","Thai-German Products PCL","393626","59.46","64.8288","43.7","59.329","24.04092","77.580505","99.18726","69.97394",""
"TH.BK","TONG HUA HOLDING PCL","4227387","49.67","50.9482","39","60.505","38.56041","50","95.92604","62.75173",""
"THANA.BK","Thanasiri Group PCL","2745913","66.549","46.5538","43.55","58.659","34.95146","100","99.53549","82.59632",""
"THANI.BK","RATCHTHANI LEASING PCL","12333163","37.373","41.3235","46.35","31.801","36.57289","50","68.78634","36.77807",""
"THCOM.BK","Thaicom PCL","244568094","68.824","67.4682","57.15","52.988","44.08867","100","100","60.07202",""
"THE.BK","The Steel PCL","285197","46.034","52.9566","-4.3","87.909","39.0625","17.289405","7.88041","73.30856",""
"THG.BK","THONBURI HEALTHCARE GROUP PCL","42669833","36.29","30.2","2.5","52.45","29.46636","0","0","39.41288",""
"THIP.BK","Thantawan Industry PCL","289537","39.657","56.627","10.4","21.783","33.92405","53.596775","100","47.66899",""
"THMUI.BK","THAI MUI CORPORATION PCL","615425","53.71","49.0464","8.1","75.516","29.57746","70.909955","89.8647","82.04505",""
"THRE.BK","Thai Reinsurance PCL","1393086","43.355","39.3351","13.35","44.672","25.57545","64.03268","93.73174","58.75572",""
"THREL.BK","Thaire Life Assurance PCL","1395123","54.097","48.0373","20.95","44.55","35.90361","81.386755","96.60393","69.85759",""
"TIDLOR.BK","NGERN TID LOR PCL","315195281","47.486","51.5665","52.8","46.618","38.94009","53.04742","85.28104","51.1029",""
"TIF1.BK","THAI INDUSTRIAL FUND 1","451796","48.295","56.9793","33.1","29.951","27.82875","79.23631","100","31.73294",""
"TIGER.BK","THAI ENGER HOLDING PCL","596512","64.424","52.5018","50.1","67.064","35.52941","88.68243","87.20106","81.20579",""
"TIPCO.BK","TIPCO FOODS PCL","1011546","30.339","69.0627","7.2","57.68","34.53608","39.813765","3.01265","20.51215",""
"TIPH.BK","DHIPAYA GROUP HOLDINGS PCL","11583744","40.576","37.816","40.25","44.093","38.56813","57.798615","58.90858","48.79719",""
"TISCO.BK","TISCO Financial Group PCL","218026848","44.867","61.2904","5.05","47.47","40.61697","54.369945","99.65422","51.24621",""
