[Stock_List]SymbolExchange	sortino_ratio_raw	sortino_ratio_normalised	ta_score	risk_score	combo_score	CQR
SP-USD	0	0	0	0	0	0
SPA-USD	0	0	0	0	0	0
SPACE-USD	0	0	0	0	0	0
SPANK-USD	0	0	0	0	0	0
SPC-USD	0	0	0	0	0	0
SPEC-USD	0	0	0	0	0	0
SPHR-USD	0	0	0	0	0	0
SPHTX-USD	0	0	0	0	0	0
SPKTR-USD	0	0	0	0	0	0
SPM-USD	0	0	0	0	0	0
SPN-USD	0	0	0	0	0	0
SPORT-USD	0	0	0	0	0	0
SPOTS-USD	0	0	0	0	0	0
SPR-USD	0	0	0	0	0	0
SPRTS-USD	0	0	0	0	0	0
SPT-USD	0	0	0	0	0	0
SPX-USD	0	0	0	0	0	0
SQL-USD	0	0	0	0	0	0
SQP-USD	0	0	0	0	0	0
SRC-USD	0	0	0	0	0	0
SRN-USD	0	0	0	0	0	0
SRT-USD	0	0	0	0	0	0
SSD-USD	0	0	0	0	0	0
SSTC-USD	0	0	0	0	0	0
SSV-USD	0	0	0	0	0	0
ST-USD	0	0	0	0	0	0
STA-USD	0	0	0	0	0	0
STALIN-USD	0	0	0	0	0	0
STAR-USD	0	0	0	0	0	0
START-USD	0	0	0	0	0	0
STC-USD	0	0	0	0	0	0
STCN-USD	0	0	0	0	0	0
STEEM-USD	0	0	51.336	83.704	75.9339006073	0
STEPS-USD	0	0	0	0	0	0
STEX-USD	0	0	0	0	0	0
STHR-USD	0	0	0	0	0	0
STO-USD	0	0	0	0	0	0
STOCKBET-USD	0	0	0	0	0	0
STORJ-USD	0	0	49.39	86.667	74.93582120728	0
STORM-USD	0	0	0	0	0	0
STP-USD	0	0	0	0	0	0
STRAT-USD	0	0	71.455	66.397	89.4571828855	0
STS-USD	0	0	0	0	0	0
STU-USD	0	0	0	0	0	0
STV-USD	0	0	0	0	0	0
STX-USD	0	0	0	0	0	0
SUB-USD	0	0	45.141	64.739	70.10643559539	0
SUMO-USD	0	0	0	0	0	0
SUP-USD	0	0	0	0	0	0
SUPER-USD	0	0	0	0	0	0
SUR-USD	0	0	0	0	0	0
SWARM-USD	0	0	0	0	0	0
SWEET-USD	0	0	0	0	0	0
SWIFT-USD	0	0	0	0	0	0
SWING-USD	0	0	0	0	0	0
SWT-USD	0	0	0	0	0	0
SXC-USD	0	0	0	0	0	0
SYC-USD	0	0	0	0	0	0
SYNC-USD	0	0	0	0	0	0
SYNX-USD	0	0	0	0	0	0
SYS-USD	0	0	51.153	85.926	76.03370556431	0
TAAS-USD	0	0	39.494	80.998	68.19264532455	0
TAB-USD	0	0	0	0	0	0
TAG-USD	0	0	0	0	0	0
TAGR-USD	0	0	0	0	0	0
TAJ-USD	0	0	0	0	0	0
TAK-USD	0	0	0	0	0	0
TAM-USD	0	0	0	0	0	0
TAP-USD	0	0	0	0	0	0
TAT-USD	0	0	0	0	0	0
TAU-USD	0	0	0	0	0	0
TBCX-USD	0	0	0	0	0	0
TCR-USD	0	0	0	0	0	0
TDFB-USD	0	0	0	0	0	0
TEAM-USD	0	0	0	0	0	0
TEC-USD	0	0	0	0	0	0
TECH-USD	0	0	0	0	0	0
TEK-USD	0	0	0	0	0	0
TELL-USD	0	0	0	0	0	0
TENNET-USD	0	0	0	0	0	0
TER-USD	0	0	0	0	0	0
TES-USD	0	0	0	0	0	0
TESLA-USD	0	0	0	0	0	0
TFL-USD	0	0	0	0	0	0
TGC-USD	0	0	0	0	0	0
THC-USD	0	0	0	0	0	0
THNX-USD	0	0	0	0	0	0
THS-USD	0	0	0	0	0	0
TIA-USD	0	0	0	0	0	0
TIC-USD	0	0	0	0	0	0
TIE-USD	0	0	0	0	0	0
TIME-USD	0	0	0	0	0	0
TIO-USD	0	0	0	0	0	0
TIT-USD	0	0	0	0	0	0
TIX-USD	0	0	0	0	0	0
TKN-USD	0	0	0	0	0	0
TKR-USD	0	0	0	0	0	0
TKS-USD	0	0	0	0	0	0
TKT-USD	0	0	0	0	0	0
TMC-USD	0	0	0	0	0	0
TME-USD	0	0	0	0	0	0
TMT-USD	0	0	0	0	0	0
TNT-USD	0	0	0	0	0	0
TOA-USD	0	0	0	0	0	0
TODAY-USD	0	0	0	0	0	0
TOM-USD	0	0	0	0	0	0
TOR-USD	0	0	0	0	0	0
TotCoin-USD	0	0	0	0	0	0
TPAY-USD	0	0	0	0	0	0
TPG-USD	0	0	0	0	0	0
TRA-USD	0	0	0	0	0	0
TRC-USD	0	0	0	0	0	0
TRCT-USD	0	0	0	0	0	0
TRI-USD	0	0	0	0	0	0
TRIA-USD	0	0	0	0	0	0
TRIBE-USD	0	0	0	0	0	0
TRICK-USD	0	0	0	0	0	0
TRIG-USD	0	0	0	0	0	0
TRIP-USD	0	0	0	0	0	0
TRK-USD	0	0	0	0	0	0
TRON-USD	0	0	0	0	0	0
TRST-USD	0	0	0	0	0	0
TRUMP-USD	0	0	0	0	0	0
TRUST-USD	0	0	0	0	0	0
TRV-USD	0	0	0	0	0	0
TRX-USD	0	0	0	0	0	0
TSE-USD	0	0	0	0	0	0
TTC-USD	0	0	0	0	0	0
TTT-USD	0	0	0	0	0	0
TUR-USD	0	0	0	0	0	0
TWIST-USD	0	0	0	0	0	0
TWLV-USD	0	0	0	0	0	0
TX-USD	0	0	0	0	0	0
TZC-USD	0	0	0	0	0	0
U-USD	0	0	0	0	0	0
UAEC-USD	0	0	0	0	0	0
UBIQ-USD	0	0	0	0	0	0
UBQ-USD	0	0	45.236	83.704	71.95045560273	0
UET-USD	0	0	0	0	0	0
UFO-USD	0	0	0	0	0	0
UFR-USD	0	0	0	0	0	0
UGT-USD	0	0	0	0	0	0
UIS-USD	0	0	0	0	0	0
UKG-USD	0	0	0	0	0	0
ULTC-USD	0	0	0	0	0	0
UMC-USD	0	0	0	0	0	0
UNAT-USD	0	0	0	0	0	0
UNB-USD	0	0	0	0	0	0
UNC-USD	0	0	0	0	0	0
UNF-USD	0	0	0	0	0	0
UNI-USD	0	0	0	0	0	0
UNIFY-USD	0	0	0	0	0	0
UNIQ-USD	0	0	0	0	0	0
UNIT-USD	0	0	0	0	0	0
UNITS-USD	0	0	0	0	0	0
UNITY-USD	0	0	0	0	0	0
UNO-USD	0	0	0	0	0	0
UP-USD	0	0	0	0	0	0
UQC-USD	0	0	0	0	0	0
UR-USD	0	0	0	0	0	0
URO-USD	0	0	0	0	0	0
USC-USD	0	0	0	0	0	0
USDE-USD	0	0	0	0	0	0
USDT-USD	0	0	69.591	81.684	98.32808402506	0
UTC-USD	0	0	0	0	0	0
UTH-USD	0	0	0	0	0	0
UTIL-USD	0	0	0	0	0	0
UTK-USD	0	0	0	0	0	0
VAPOR-USD	0	0	0	0	0	0
VDO-USD	0	0	0	0	0	0
VEC2-USD	0	0	0	0	0	0
VEE-USD	0	0	0	0	0	0
VEG-USD	0	0	0	0	0	0
VEN-USD	0	0	47.092	65.382	71.43100865283	0
VERI-USD	0	0	52.252	58.917	74.44918175514	0
VERSA-USD	0	0	0	0	0	0
VIA-USD	0	0	0	0	0	0
VIB-USD	0	0	0	0	0	0
VIBE-USD	0	0	0	0	0	0
VIDZ-USD	0	0	0	0	0	0
VIOR-USD	0	0	0	0	0	0
VIP-USD	0	0	0	0	0	0
VIRAL-USD	0	0	0	0	0	0
VISIO-USD	0	0	0	0	0	0
VIU-USD	0	0	0	0	0	0
VIVO-USD	0	0	0	0	0	0
VLT-USD	0	0	0	0	0	0
VLTC-USD	0	0	0	0	0	0
VMC-USD	0	0	0	0	0	0
VNT-USD	0	0	0	0	0	0
VOISE-USD	0	0	0	0	0	0
VOLT-USD	0	0	0	0	0	0
VOOT-USD	0	0	0	0	0	0
VOT-USD	0	0	0	0	0	0
VOX-USD	0	0	0	0	0	0
VOYA-USD	0	0	0	0	0	0
VPRC-USD	0	0	0	0	0	0
VRC-USD	0	0	0	0	0	0
VRM-USD	0	0	0	0	0	0
VRS-USD	0	0	0	0	0	0
VSL-USD	0	0	0	0	0	0
VSX-USD	0	0	0	0	0	0
VTA-USD	0	0	0	0	0	0
VTC-USD	0	0	43.261	52.142	67.94266005802	0
VTR-USD	0	0	0	0	0	0
VTX-USD	0	0	0	0	0	0
VTY-USD	0	0	0	0	0	0
VUC-USD	0	0	0	0	0	0
VZT-USD	0	0	0	0	0	0
WABI-USD	0	0	0	0	0	0
WAN-USD	0	0	0	0	0	0
WAND-USD	0	0	0	0	0	0
WARP-USD	0	0	0	0	0	0
WASH-USD	0	0	0	0	0	0
WAVES-USD	0	0	83.194	73.872	107.8766802908	0
WAX-USD	0	0	0	0	0	0
WAY-USD	0	0	0	0	0	0
WBB-USD	0	0	0	0	0	0
WBTC-USD	0	0	0	0	0	0
WC-USD	0	0	0	0	0	0
WCT-USD	0	0	0	0	0	0
WDC-USD	0	0	0	0	0	0
WEALTH-USD	0	0	0	0	0	0
WEB-USD	0	0	0	0	0	0
WEX-USD	0	0	0	0	0	0
WGC-USD	0	0	0	0	0	0
WGO-USD	0	0	0	0	0	0
WGR-USD	0	0	0	0	0	0
WHL-USD	0	0	0	0	0	0
WIC-USD	0	0	0	0	0	0
WILD-USD	0	0	0	0	0	0
WINE-USD	0	0	0	0	0	0
WINGS-USD	0	0	49.213	82.963	74.44042391208	0
WINK-USD	0	0	0	0	0	0
WISC-USD	0	0	0	0	0	0
WISH-USD	0	0	0	0	0	0
WIZ-USD	0	0	0	0	0	0
WMC-USD	0	0	0	0	0	0
WNET-USD	0	0	0	0	0	0
WOLF-USD	0	0	0	0	0	0
WOLK-USD	0	0	0	0	0	0
WOMEN-USD	0	0	0	0	0	0
WOP-USD	0	0	0	0	0	0
WORM-USD	0	0	0	0	0	0
WPR-USD	0	0	0	0	0	0
WRC-USD	0	0	0	0	0	0
WRT-USD	0	0	0	0	0	0
WSC-USD	0	0	0	0	0	0
WSX-USD	0	0	0	0	0	0
WTC-USD	0	0	0	0	0	0
WTT-USD	0	0	0	0	0	0
WYR-USD	0	0	0	0	0	0
X2-USD	0	0	0	0	0	0
XAI-USD	0	0	0	0	0	0
XAS-USD	0	0	0	0	0	0
XAU-USD	0	0	0	0	0	0
XAUR-USD	0	0	0	0	0	0
XBC-USD	0	0	0	0	0	0
XBL-USD	0	0	0	0	0	0
XBOT-USD	0	0	0	0	0	0
XBS-USD	0	0	0	0	0	0
XBTS-USD	0	0	0	0	0	0
XBY-USD	0	0	0	0	0	0
XC-USD	0	0	0	0	0	0
XCASH-USD	0	0	0	0	0	0
XCE-USD	0	0	0	0	0	0
XCI-USD	0	0	0	0	0	0
XCJ-USD	0	0	0	0	0	0
XCN-USD	0	0	0	0	0	0
XCO-USD	0	0	0	0	0	0
XCP-USD	0	0	52.8	87.407	77.30096072113	0
XCR-USD	0	0	0	0	0	0
XCRE-USD	0	0	0	0	0	0
XCS-USD	0	0	0	0	0	0
XCT-USD	0	0	0	0	0	0
XCXT-USD	0	0	0	0	0	0
XDB-USD	0	0	0	0	0	0
XDE2-USD	0	0	0	0	0	0
XDN-USD	0	0	0	0	0	0
XDP-USD	0	0	0	0	0	0
XDQ-USD	0	0	0	0	0	0
XEL-USD	0	0	0	0	0	0
XEM-USD	0	0	75.778	58.728	101.3790575147	0
XEN-USD	0	0	0	0	0	0
XFC-USD	0	0	0	0	0	0
XG-USD	0	0	0	0	0	0
XGB-USD	0	0	0	0	0	0
xGOx-USD	0	0	0	0	0	0
XGR-USD	0	0	0	0	0	0
XHI-USD	0	0	0	0	0	0
XID-USD	0	0	0	0	0	0
XIN-USD	0	0	0	0	0	0
XIOS-USD	0	0	0	0	0	0
XJO-USD	0	0	0	0	0	0
XLB-USD	0	0	0	0	0	0
XLC-USD	0	0	0	0	0	0
XLM-USD	0	0	76.852	85.926	103.9024777223	0
XLR-USD	0	0	0	0	0	0
XMCC-USD	0	0	0	0	0	0
XMG-USD	0	0	0	0	0	0
XMR-USD	0	0	78.349	85.185	96.39320194521	0
XMS-USD	0	0	0	0	0	0
XMY-USD	0	0	0	0	0	0
XNA-USD	0	0	0	0	0	0
XNC-USD	0	0	0	0	0	0
XNG-USD	0	0	0	0	0	0
XNN-USD	0	0	0	0	0	0
XNX-USD	0	0	0	0	0	0
XP-USD	0	0	0	0	0	0
XPB-USD	0	0	0	0	0	0
XPD-USD	0	0	0	0	0	0
XPH-USD	0	0	0	0	0	0
XPM-USD	0	0	0	0	0	0
XPO-USD	0	0	0	0	0	0
XPOKE-USD	0	0	0	0	0	0
XPRO-USD	0	0	0	0	0	0
XPS-USD	0	0	0	0	0	0
XPTX-USD	0	0	0	0	0	0
XPY-USD	0	0	0	0	0	0
XQN-USD	0	0	0	0	0	0
XRA-USD	0	0	0	0	0	0
XRB-USD	0	0	0	0	0	0
XRE-USD	0	0	0	0	0	0
XRED-USD	0	0	0	0	0	0
XRL-USD	0	0	0	0	0	0
XRP-USD	0	0	39.058	83.172	68.17704677206	0
XSB-USD	0	0	0	0	0	0
XSEED-USD	0	0	0	0	0	0
XSH-USD	0	0	0	0	0	0
XSI-USD	0	0	0	0	0	0
XSP-USD	0	0	0	0	0	0
XSPEC-USD	0	0	0	0	0	0
XST-USD	0	0	0	0	0	0
XT-USD	0	0	0	0	0	0
XTC-USD	0	0	0	0	0	0
XTZ-USD	0	0	0	0	0	0
XUC-USD	0	0	0	0	0	0
XUN-USD	0	0	0	0	0	0
XUP-USD	0	0	0	0	0	0
XVC-USD	0	0	0	0	0	0
XVE-USD	0	0	0	0	0	0
XVG-USD	0	0	55.263	56.048	76.39845035313	0
XVP-USD	0	0	0	0	0	0
XWC-USD	0	0	0	0	0	0
XWT-USD	0	0	0	0	0	0
XXX-USD	0	0	0	0	0	0
XZC-USD	0	0	59.42	86.667	81.89469824116	0
YAC-USD	0	0	0	0	0	0
YAY-USD	0	0	0	0	0	0
YBC-USD	0	0	0	0	0	0
YES-USD	0	0	0	0	0	0
YMC-USD	0	0	0	0	0	0
YOC-USD	0	0	0	0	0	0
YOVI-USD	0	0	0	0	0	0
YOYOW-USD	0	0	0	0	0	0
Z2-USD	0	0	0	0	0	0
ZAB-USD	0	0	0	0	0	0
ZBC-USD	0	0	0	0	0	0
ZCC-USD	0	0	0	0	0	0
ZCG-USD	0	0	0	0	0	0
ZCL-USD	0	0	0	0	0	0
ZEC-USD	0	0	50.601	85.185	75.58799363159	0
ZECD-USD	0	0	0	0	0	0
ZED-USD	0	0	0	0	0	0
ZEIT-USD	0	0	0	0	0	0
ZEN-USD	0	0	44.665	58.622	69.31270247624	0
ZENI-USD	0	0	0	0	0	0
ZEPH-USD	0	0	0	0	0	0
ZER-USD	0	0	0	0	0	0
ZET-USD	0	0	0	0	0	0
ZET2-USD	0	0	0	0	0	0
ZLQ-USD	0	0	0	0	0	0
ZNA-USD	0	0	0	0	0	0
ZNE-USD	0	0	0	0	0	0
ZNT-USD	0	0	0	0	0	0
ZNY-USD	0	0	0	0	0	0
ZOI-USD	0	0	0	0	0	0
ZOOM-USD	0	0	0	0	0	0
ZRC-USD	0	0	0	0	0	0
ZRX-USD	0	0	66.586	82.222	86.84547513578	0
ZSC-USD	0	0	0	0	0	0
ZSE-USD	0	0	0	0	0	0
ZUR-USD	0	0	0	0	0	0
ZXT-USD	0	0	0	0	0	0
ZYD-USD	0	0	0	0	0	0
